time,EVT_TYPE,sym,tradePrice
04:13.6,MarketPrice,SIU8,
04:13.6,MarketPrice,SIU8,16.13
04:13.6,MarketPrice,SIU8,16.13
04:13.6,MarketPrice,GCQ8,1251.4
04:13.6,MarketPrice,GCQ8,1251.4
04:13.6,MarketPrice,GCQ8,1251.4
04:13.6,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,GCQ8,1251.4
04:13.9,MarketPrice,SIU8,16.13
04:13.9,MarketPrice,GCQ8,1251.4
04:14.0,MarketPrice,GCQ8,1251.4
04:14.0,MarketPrice,GCQ8,1251.4
04:14.0,MarketPrice,GCQ8,1251.4
04:14.5,MarketPrice,SIU8,16.125
04:14.7,MarketPrice,SIU8,16.125
04:15.0,MarketPrice,SIU8,16.125
04:15.0,MarketPrice,SIU8,16.125
04:15.1,MarketPrice,SIU8,16.125
04:15.1,MarketPrice,SIU8,16.125
04:15.3,MarketPrice,SIU8,16.125
04:15.4,MarketPrice,SIU8,16.125
04:15.4,MarketPrice,SIU8,16.125
04:15.5,MarketPrice,SIU8,16.125
04:15.6,MarketPrice,SIU8,16.125
04:15.6,MarketPrice,SIU8,16.125
04:16.2,MarketPrice,GCQ8,1251.4
04:16.4,MarketPrice,SIU8,16.13
04:16.4,MarketPrice,SIU8,16.13
04:17.0,MarketPrice,SIU8,16.13
04:18.2,MarketPrice,GCQ8,1251.4
04:21.5,MarketPrice,GCQ8,1251.3
04:23.4,MarketPrice,PLV8,851.7
04:25.9,MarketPrice,GCQ8,1251.4
04:32.7,MarketPrice,GCQ8,1251.3
04:33.7,MarketPrice,SIU8,16.13
04:38.1,MarketPrice,GCQ8,1251.3
04:38.3,MarketPrice,GCQ8,1251.3
04:38.9,MarketPrice,GCQ8,1251.4
04:39.6,MarketPrice,GCQ8,1251.4
04:39.6,MarketPrice,GCQ8,1251.4
04:39.6,MarketPrice,GCQ8,1251.4
04:41.4,MarketPrice,GCQ8,1251.3
04:41.9,MarketPrice,GCQ8,1251.3
04:42.0,MarketPrice,GCQ8,1251.4
04:42.2,MarketPrice,GCQ8,1251.4
04:44.6,MarketPrice,GCQ8,1251.4
04:44.9,MarketPrice,GCQ8,1251.3
04:46.4,MarketPrice,GCQ8,1251.3
04:49.1,MarketPrice,GCQ8,1251.3
04:50.0,MarketPrice,GCQ8,1251.3
04:51.2,MarketPrice,GCQ8,1251.3
04:55.1,MarketPrice,GCQ8,1251.3
04:55.1,MarketPrice,GCQ8,1251.3
04:57.4,MarketPrice,GCQ8,1251.3
04:57.4,MarketPrice,GCQ8,1251.3
04:57.4,MarketPrice,GCQ8,1251.3
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,GCZ8,1263.1
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
04:57.4,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,GCQ8,1251.3
05:00.9,MarketPrice,GCQ8,1251.3
05:00.9,MarketPrice,GCQ8,1251.3
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:00.9,MarketPrice,SIU8,16.125
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.0,MarketPrice,GCQ8,1251.4
05:05.1,MarketPrice,GCQ8,1251.4
05:07.4,MarketPrice,GCQ8,1251.3
05:10.1,MarketPrice,GCQ8,1251.4
05:17.5,MarketPrice,GCQ8,1251.4
05:19.0,MarketPrice,GCQ8,1251.3
05:21.1,MarketPrice,GCQ8,1251.4
05:21.8,MarketPrice,GCQ8,1251.4
05:21.8,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.2,MarketPrice,GCQ8,1251.4
05:22.8,MarketPrice,GCQ8,1251.4
05:22.8,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.2,MarketPrice,GCQ8,1251.4
05:25.9,MarketPrice,GCQ8,1251.4
05:25.9,MarketPrice,GCQ8,1251.4
05:26.9,MarketPrice,GCQ8,1251.4
05:26.9,MarketPrice,GCQ8,1251.4
05:27.2,MarketPrice,GCQ8,1251.4
05:28.3,MarketPrice,SIU8,16.13
05:29.6,MarketPrice,GCQ8,1251.4
05:30.8,MarketPrice,GCQ8,1251.4
05:31.0,MarketPrice,GCQ8,1251.4
05:32.1,MarketPrice,GCQ8,1251.4
05:32.2,MarketPrice,SIU8,16.13
05:32.2,MarketPrice,SIU8,16.135
05:32.2,MarketPrice,GCQ8,1251.4
05:32.2,MarketPrice,SIU8,16.13
05:32.3,MarketPrice,SIU8,16.13
05:32.3,MarketPrice,SIU8,16.135
05:33.4,MarketPrice,GCQ8,1251.4
05:33.4,MarketPrice,GCQ8,1251.4
05:34.3,MarketPrice,GCQ8,1251.4
05:34.3,MarketPrice,GCQ8,1251.4
05:34.3,MarketPrice,GCQ8,1251.4
05:34.9,MarketPrice,GCQ8,1251.5
05:34.9,MarketPrice,GCQ8,1251.5
05:35.2,MarketPrice,GCQ8,1251.5
05:35.2,MarketPrice,GCQ8,1251.5
05:35.3,MarketPrice,GCQ8,1251.5
05:35.4,MarketPrice,GCQ8,1251.5
05:35.4,MarketPrice,GCQ8,1251.5
05:35.5,MarketPrice,GCQ8,1251.4
05:35.5,MarketPrice,GCQ8,1251.4
05:35.5,MarketPrice,GCQ8,1251.4
05:35.6,MarketPrice,GCQ8,1251.4
05:35.8,MarketPrice,GCQ8,1251.5
05:36.0,MarketPrice,GCQ8,1251.5
05:37.5,MarketPrice,SIN8,
05:37.5,MarketPrice,SIU8,
05:38.4,MarketPrice,GCQ8,1251.5
05:41.0,MarketPrice,GCQ8,1251.5
05:41.8,MarketPrice,GCQ8,1251.5
05:42.4,MarketPrice,GCQ8,1251.4
05:42.6,MarketPrice,GCQ8,1251.5
05:44.2,MarketPrice,GCQ8,1251.5
05:45.0,MarketPrice,GCQ8,1251.5
05:46.5,MarketPrice,GCQ8,1251.5
05:47.4,MarketPrice,SIU8,
05:47.4,MarketPrice,SIN8,
05:52.0,MarketPrice,GCQ8,1251.4
05:52.0,MarketPrice,GCQ8,1251.4
05:54.6,MarketPrice,GCQ8,1251.5
05:57.1,MarketPrice,SIU8,16.135
05:57.6,MarketPrice,GCQ8,1251.4
06:00.2,MarketPrice,GCQ8,1251.5
06:01.7,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,GCQ8,1251.4
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,SIU8,16.13
06:06.8,MarketPrice,GCQ8,1251.4
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,GCQ8,1251.4
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:08.1,MarketPrice,SIU8,16.13
06:09.4,MarketPrice,SIU8,16.13
06:11.9,MarketPrice,GCQ8,1251.5
06:12.6,MarketPrice,SIU8,16.13
06:13.7,MarketPrice,GCQ8,1251.4
06:14.1,MarketPrice,GCQ8,1251.5
06:14.4,MarketPrice,GCQ8,1251.5
06:16.3,MarketPrice,GCQ8,1251.4
06:16.3,MarketPrice,GCQ8,1251.4
06:19.9,MarketPrice,GCQ8,1251.5
06:21.3,MarketPrice,GCQ8,1251.5
06:21.5,MarketPrice,GCQ8,1251.4
06:23.5,MarketPrice,GCQ8,1251.4
06:24.2,MarketPrice,GCQ8,1251.5
06:26.8,MarketPrice,SIU8,16.13
06:27.3,MarketPrice,GCQ8,1251.5
06:28.1,MarketPrice,GCQ8,1251.4
06:28.2,MarketPrice,GCQ8,1251.4
06:32.4,MarketPrice,GCQ8,1251.5
06:35.2,MarketPrice,GCQ8,1251.5
06:35.2,MarketPrice,GCQ8,1251.5
06:35.2,MarketPrice,GCQ8,1251.5
06:35.6,MarketPrice,GCQ8,1251.5
06:40.5,MarketPrice,PLV8,851.8
06:44.0,MarketPrice,GCQ8,1251.5
06:44.7,MarketPrice,GCQ8,1251.5
06:47.3,MarketPrice,GCQ8,1251.5
06:47.3,MarketPrice,GCQ8,1251.5
06:49.5,MarketPrice,GCQ8,1251.5
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.5,MarketPrice,GCQ8,1251.6
06:50.7,MarketPrice,GCQ8,1251.6
06:50.7,MarketPrice,GCQ8,1251.6
06:51.5,MarketPrice,GCQ8,1251.6
06:53.0,MarketPrice,GCQ8,1251.5
06:53.0,MarketPrice,GCQ8,1251.5
06:53.0,MarketPrice,GCQ8,1251.5
06:53.0,MarketPrice,GCQ8,1251.5
06:53.0,MarketPrice,GCQ8,1251.5
06:53.1,MarketPrice,GCQ8,1251.5
06:56.1,MarketPrice,GCQ8,1251.6
06:56.3,MarketPrice,GCQ8,1251.5
06:57.3,MarketPrice,GCQ8,1251.5
06:57.4,MarketPrice,SIU8,16.13
06:57.4,MarketPrice,SIU8,16.13
06:57.4,MarketPrice,SIU8,16.13
07:02.9,MarketPrice,SIU8,16.13
07:03.6,MarketPrice,SIU8,16.13
07:03.6,MarketPrice,GCQ8,1251.5
07:10.1,MarketPrice,GCQ8,1251.5
07:11.6,MarketPrice,GCQ8,1251.4
07:11.7,MarketPrice,SIN8,
07:11.7,MarketPrice,SIU8,
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,SIU8,16.13
07:13.0,MarketPrice,GCQ8,1251.4
07:13.0,MarketPrice,GCQ8,1251.4
07:13.4,MarketPrice,SIU8,16.13
07:13.4,MarketPrice,GCQ8,1251.4
07:13.9,MarketPrice,SIU8,16.13
07:14.4,MarketPrice,SIU8,16.13
07:14.4,MarketPrice,GCQ8,1251.4
07:14.6,MarketPrice,SIU8,16.13
07:14.6,MarketPrice,SIU8,16.13
07:14.6,MarketPrice,SIU8,16.13
07:14.9,MarketPrice,GCQ8,1251.4
07:15.4,MarketPrice,GCQ8,1251.3
07:18.3,MarketPrice,GCQ8,1251.3
07:18.7,MarketPrice,GCQ8,1251.4
07:19.3,MarketPrice,GCQ8,1251.3
07:19.3,MarketPrice,GCQ8,1251.3
07:19.3,MarketPrice,GCQ8,1251.3
07:19.5,MarketPrice,GCQ8,1251.3
07:20.7,MarketPrice,GCQ8,1251.4
07:22.0,MarketPrice,GCQ8,1251.3
07:22.2,MarketPrice,GCQ8,1251.3
07:22.2,MarketPrice,PLV8,851.6
07:23.6,MarketPrice,GCQ8,1251.3
07:27.5,MarketPrice,GCQ8,1251.3
07:27.5,MarketPrice,GCQ8,1251.3
07:29.4,MarketPrice,GCQ8,1251.3
07:30.5,MarketPrice,GCQ8,1251.2
07:31.0,MarketPrice,GCQ8,1251.3
07:31.0,MarketPrice,GCZ8,1263.1
07:31.0,MarketPrice,GCQ8,1251.3
07:31.6,MarketPrice,GCQ8,1251.2
07:36.4,MarketPrice,GCQ8,1251.2
07:37.9,MarketPrice,SIU8,16.125
07:45.0,MarketPrice,GCQ8,1251.2
07:47.7,MarketPrice,GCQ8,1251.2
07:48.8,MarketPrice,SIU8,16.125
07:50.8,MarketPrice,GCQ8,1251.2
07:50.9,MarketPrice,SIU8,16.125
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.0,MarketPrice,GCQ8,1251.2
07:51.1,MarketPrice,GCQ8,1251.3
07:51.1,MarketPrice,GCQ8,1251.2
07:52.6,MarketPrice,GCQ8,1251.3
07:56.7,MarketPrice,GCQ8,1251.2
07:57.6,MarketPrice,GCQ8,1251.3
07:58.4,MarketPrice,GCQ8,1251.2
07:58.4,MarketPrice,GCQ8,1251.2
07:58.5,MarketPrice,GCQ8,1251.2
07:58.6,MarketPrice,GCQ8,1251.2
07:59.3,MarketPrice,PLV8,851.7
08:00.3,MarketPrice,GCQ8,1251.3
08:00.3,MarketPrice,GCQ8,1251.3
08:00.6,MarketPrice,SIU8,16.13
08:00.6,MarketPrice,SIU8,16.13
08:00.6,MarketPrice,SIU8,16.13
08:00.6,MarketPrice,SIU8,16.13
08:00.6,MarketPrice,SIU8,16.13
08:00.6,MarketPrice,SIU8,16.13
08:01.2,MarketPrice,SIU8,16.13
08:01.2,MarketPrice,SIU8,16.13
08:01.2,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:01.9,MarketPrice,SIU8,16.13
08:03.1,MarketPrice,SIU8,16.13
08:03.1,MarketPrice,SIU8,16.13
08:03.3,MarketPrice,GCQ8,1251.3
08:03.8,MarketPrice,GCQ8,1251.3
08:05.2,MarketPrice,SIU8,16.13
08:05.2,MarketPrice,SIU8,16.13
08:05.3,MarketPrice,SIU8,16.13
08:05.3,MarketPrice,SIU8,16.13
08:05.8,MarketPrice,GCQ8,1251.3
08:06.0,MarketPrice,GCQ8,1251.4
08:06.0,MarketPrice,SIU8,16.13
08:06.0,MarketPrice,SIU8,16.13
08:11.1,MarketPrice,GCQ8,1251.3
08:17.5,MarketPrice,GCQ8,1251.4
08:19.9,MarketPrice,GCQ8,1251.3
08:20.4,MarketPrice,GCQ8,1251.3
08:21.4,MarketPrice,GCQ8,1251.3
08:21.9,MarketPrice,GCQ8,1251.3
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,SIU8,16.13
08:21.9,MarketPrice,GCQ8,1251.3
08:21.9,MarketPrice,GCQ8,1251.3
08:26.5,MarketPrice,GCQ8,1251.3
08:29.5,MarketPrice,GCQ8,1251.3
08:36.2,MarketPrice,PLV8,851.5
08:36.2,MarketPrice,PLV8,851.5
08:36.2,MarketPrice,PLV8,851.4
08:36.2,MarketPrice,PLV8,851.3
08:36.3,MarketPrice,GCQ8,1251.3
08:36.3,MarketPrice,GCQ8,1251.3
08:36.3,MarketPrice,PLV8,851.3
08:36.4,MarketPrice,PLV8,851.3
08:36.4,MarketPrice,PLV8,851.3
08:36.4,MarketPrice,PLV8,851.2
08:37.1,MarketPrice,PLV8,851.2
08:39.7,MarketPrice,GCQ8,1251.3
08:39.7,MarketPrice,GCQ8,1251.3
08:39.8,MarketPrice,PLV8,851.2
08:40.0,MarketPrice,PLV8,851.1
08:40.0,MarketPrice,SIU8,16.135
08:40.3,MarketPrice,GCQ8,1251.3
08:40.3,MarketPrice,GCQ8,1251.3
08:40.3,MarketPrice,GCQ8,1251.3
08:40.8,MarketPrice,GCQ8,1251.2
08:44.2,MarketPrice,PLV8,851
08:45.8,MarketPrice,SIU8,16.135
08:47.1,MarketPrice,GCQ8,1251.3
08:48.6,MarketPrice,GCQ8,1251.3
08:50.0,MarketPrice,GCQ8,1251.2
08:50.6,MarketPrice,SIN8,16.05
08:53.2,MarketPrice,GCQ8,1251.2
08:55.6,MarketPrice,GCQ8,1251.2
08:56.1,MarketPrice,GCQ8,1251.2
08:57.6,MarketPrice,GCQ8,1251.2
08:58.2,MarketPrice,PLV8,851
08:59.1,MarketPrice,GCQ8,1251.2
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.1,MarketPrice,SIU8,16.13
08:59.2,MarketPrice,GCQ8,1251.2
08:59.5,MarketPrice,GCQ8,1251.2
09:00.3,MarketPrice,GCQ8,1251.2
09:00.3,MarketPrice,GCQ8,1251.2
09:00.3,MarketPrice,GCQ8,1251.2
09:00.3,MarketPrice,GCQ8,1251.2
09:00.3,MarketPrice,GCQ8,1251.2
09:02.2,MarketPrice,GCQ8,1251.2
09:03.1,MarketPrice,GCQ8,1251.1
09:06.0,MarketPrice,GCQ8,1251.1
09:08.3,MarketPrice,GCQ8,1251.1
09:08.3,MarketPrice,PLV8,850.8
09:10.5,MarketPrice,SIN8,16.035
09:10.5,MarketPrice,SIU8,16.125
09:10.5,MarketPrice,SIU8,
09:10.5,MarketPrice,SIN8,
09:12.1,MarketPrice,GCQ8,1251.1
09:12.1,MarketPrice,GCQ8,1251.1
09:12.1,MarketPrice,GCQ8,1251.1
09:12.1,MarketPrice,GCQ8,1251.1
09:12.1,MarketPrice,GCQ8,1251.1
09:12.2,MarketPrice,GCQ8,1251.1
09:12.2,MarketPrice,GCQ8,1251.1
09:12.2,MarketPrice,GCQ8,1251.1
09:12.2,MarketPrice,GCQ8,1251.1
09:12.7,MarketPrice,GCQ8,1251.1
09:14.8,MarketPrice,SIU8,16.13
09:17.3,MarketPrice,GCQ8,1251.1
09:23.6,MarketPrice,GCQ8,1251.1
09:25.1,MarketPrice,GCQ8,1251.1
09:25.1,MarketPrice,GCQ8,1251.1
09:25.1,MarketPrice,GCQ8,1251.1
09:25.1,MarketPrice,GCQ8,1251.1
09:25.2,MarketPrice,GCQ8,1251.1
09:25.2,MarketPrice,GCQ8,1251.1
09:29.6,MarketPrice,PLV8,850.9
09:32.2,MarketPrice,SIU8,16.13
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:35.0,MarketPrice,GCQ8,1251
09:36.5,MarketPrice,SIU8,16.125
09:36.5,MarketPrice,SIU8,16.125
09:36.5,MarketPrice,PLV8,850.6
09:36.9,MarketPrice,SIU8,16.125
09:37.8,MarketPrice,GCQ8,1250.9
09:37.8,MarketPrice,SIU8,16.125
09:38.1,MarketPrice,GCQ8,1250.9
09:38.1,MarketPrice,SIU8,16.125
09:38.1,MarketPrice,GCQ8,1250.9
09:38.1,MarketPrice,SIU8,16.125
09:38.1,MarketPrice,SIU8,16.125
09:38.1,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,GCQ8,1250.9
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,SIU8,16.125
09:38.3,MarketPrice,SIU8,16.125
09:38.7,MarketPrice,GCQ8,1250.9
09:39.5,MarketPrice,GCQ8,1250.9
09:41.7,MarketPrice,GCQ8,1250.9
09:42.3,MarketPrice,GCQ8,1250.9
09:42.3,MarketPrice,GCQ8,1250.9
09:42.3,MarketPrice,GCQ8,1250.9
09:42.3,MarketPrice,GCQ8,1250.9
09:42.3,MarketPrice,GCQ8,1250.9
09:43.8,MarketPrice,GCQ8,1251
09:46.9,MarketPrice,GCQ8,1250.9
09:49.6,MarketPrice,GCQ8,1250.9
09:51.6,MarketPrice,GCQ8,1251
09:51.6,MarketPrice,GCQ8,1251
09:51.6,MarketPrice,GCQ8,1251
09:51.9,MarketPrice,GCQ8,1251
09:51.9,MarketPrice,GCQ8,1251
09:51.9,MarketPrice,GCQ8,1251
09:51.9,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:52.8,MarketPrice,GCQ8,1251
09:54.8,MarketPrice,GCQ8,1251
09:57.5,MarketPrice,GCQ8,1251
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:57.5,MarketPrice,SIU8,16.125
09:59.8,MarketPrice,SIU8,16.12
10:03.8,MarketPrice,SIU8,16.12
10:04.2,MarketPrice,GCQ8,1251
10:05.0,MarketPrice,GCQ8,1251.1
10:09.4,MarketPrice,GCQ8,1251
10:09.4,MarketPrice,GCQ8,1251
10:09.5,MarketPrice,GCQ8,1251.1
10:17.5,MarketPrice,GCQ8,1251.1
10:18.3,MarketPrice,GCQ8,1251.1
10:18.4,MarketPrice,GCQ8,1251.1
10:18.5,MarketPrice,GCQ8,1251
10:30.6,MarketPrice,SIU8,16.12
10:30.7,MarketPrice,SIU8,16.12
10:48.8,MarketPrice,GCQ8,1251.1
10:57.3,MarketPrice,SIU8,16.12
10:59.6,MarketPrice,GCQ8,1251.1
11:02.5,MarketPrice,GCQ8,1251
11:05.4,MarketPrice,GCQ8,1251.1
11:07.1,MarketPrice,GCQ8,1251.1
11:07.6,MarketPrice,SIU8,16.12
11:08.7,MarketPrice,GCQ8,1251.2
11:09.3,MarketPrice,GCQ8,1251.1
11:09.8,MarketPrice,GCQ8,1251.2
11:12.5,MarketPrice,SIU8,16.125
11:12.5,MarketPrice,SIU8,16.125
11:14.6,MarketPrice,GCQ8,1251.1
11:20.7,MarketPrice,SIU8,16.125
11:25.8,MarketPrice,GCQ8,1251.2
11:27.2,MarketPrice,GCQ8,1251.1
11:28.5,MarketPrice,GCQ8,1251.2
11:28.5,MarketPrice,GCQ8,1251.2
11:28.5,MarketPrice,GCQ8,1251.2
11:28.5,MarketPrice,GCQ8,1251.2
11:28.5,MarketPrice,GCQ8,1251.2
11:28.5,MarketPrice,GCQ8,1251.2
11:33.0,MarketPrice,GCQ8,1251.2
11:35.5,MarketPrice,GCQ8,1251.2
11:40.7,MarketPrice,GCQ8,1251.3
11:42.2,MarketPrice,GCQ8,1251.2
11:43.0,MarketPrice,GCQ8,1251.2
11:44.8,MarketPrice,GCQ8,1251.2
11:45.4,MarketPrice,SIU8,16.125
11:56.9,MarketPrice,GCQ8,1251.3
12:00.7,MarketPrice,GCQ8,1251.3
12:00.7,MarketPrice,GCQ8,1251.3
12:00.7,MarketPrice,GCQ8,1251.3
12:00.7,MarketPrice,GCQ8,1251.3
12:00.8,MarketPrice,GCQ8,1251.3
12:00.8,MarketPrice,GCQ8,1251.3
12:00.8,MarketPrice,GCQ8,1251.3
12:00.9,MarketPrice,GCQ8,1251.3
12:02.3,MarketPrice,SIU8,16.125
12:02.8,MarketPrice,GCQ8,1251.3
12:05.1,MarketPrice,SIU8,16.125
12:08.2,MarketPrice,GCQ8,1251.3
12:08.8,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:09.1,MarketPrice,GCQ8,1251.3
12:14.9,MarketPrice,GCQ8,1251.4
12:19.3,MarketPrice,GCQ8,1251.3
12:25.0,MarketPrice,GCQ8,1251.4
12:25.7,MarketPrice,GCQ8,1251.3
12:27.9,MarketPrice,GCQ8,1251.4
12:30.6,MarketPrice,GCQ8,1251.4
12:30.7,MarketPrice,SIU8,16.13
12:30.7,MarketPrice,SIU8,16.13
12:30.7,MarketPrice,SIU8,16.13
12:30.7,MarketPrice,SIU8,16.13
12:30.7,MarketPrice,SIU8,16.13
12:30.7,MarketPrice,PLV8,850.9
12:30.7,MarketPrice,SIU8,16.13
